Song_ID,Song_Name,Artist,Genre,Sub_Genre,Tempo_BPM,Energy_Score,Danceability_Score,Valence_Score,Acousticness_Score,Instrumentalness_Score,Popularity_Score,Loudness_dB,Speechiness_Score,Liveness_Score,Duration_MS,Release_Year,Language,Sentiment_Label,Mood,Era
S015690,Song_15690,Rosalía,Country,Americana,139,87,74,70,38,9,20,-59,49,70,260463,1961,Spanish,Happy,Joyful,60s
S015691,Song_15691,Duke Ellington,Latin,Bossa Nova,116,79,80,56,63,23,64,-24,9,51,229550,2020,English,Neutral,Peaceful,2020s
S015692,Song_15692,Muse,Pop,Indie Pop,144,88,78,51,65,12,79,-19,14,2,199472,1990,Portuguese,Energetic,Powerful,90s
S015693,Song_15693,Tyler The Creator,Country,Americana,97,79,75,45,44,43,43,-45,98,65,157384,1991,Japanese,Neutral,Peaceful,90s
S015694,Song_15694,Justice,Classical,Minimalist,109,12,30,55,99,81,45,-56,87,87,391582,1956,Arabic,Relaxed,Calm,50s-Early
S015695,Song_15695,Tiwa Savage,Rock,Progressive Rock,104,59,46,57,46,6,24,-52,40,50,223476,1955,French,Neutral,Peaceful,50s-Early
S015696,Song_15696,Drake,Metal,Metalcore,141,97,20,58,24,34,91,-37,90,33,353322,1953,Hindi,Energetic,Powerful,50s-Early
S015697,Song_15697,Deadmau5,Afro,Highlife,127,62,65,4,41,40,75,-12,37,23,159706,2004,Italian,Neutral,Peaceful,2000s
S015698,Song_15698,Chris Stapleton,R&B,Funk,142,83,73,84,52,5,65,-47,70,99,179642,2020,German,Euphoric,Ecstatic,2020s
S015699,Song_15699,Drake,Metal,Progressive Metal,177,81,55,56,14,27,87,-37,57,16,104866,1989,Italian,Energetic,Powerful,80s
S015700,Song_15700,Daddy Yankee,Hip-Hop,Mumble Rap,102,75,73,99,32,24,21,-46,11,92,199939,1985,French,Happy,Joyful,80s
S015701,Song_15701,Summer Walker,R&B,Neo Soul,102,49,48,73,49,20,35,-32,68,87,124710,2002,Italian,Romantic,Passionate,2000s
S015702,Song_15702,Maluma,Classical,Romantic,107,37,9,72,89,95,67,-44,2,65,275680,2003,Spanish,Romantic,Passionate,2000s
S015703,Song_15703,Khalid,Country,Outlaw Country,149,49,66,92,52,30,40,-50,53,67,373503,1987,Italian,Romantic,Passionate,80s
S015704,Song_15704,Maluma,Electronic,Techno,113,72,84,2,21,33,36,-14,3,69,408499,2010,Arabic,Angry,Aggressive,2010s
S015705,Song_15705,Avenged Sevenfold,Metal,Heavy Metal,168,96,24,21,18,5,79,-36,23,57,398524,2010,Portuguese,Angry,Aggressive,2010s
S015706,Song_15706,Summer Walker,Jazz,Bebop,127,42,61,34,63,15,79,-49,63,60,231448,1981,Hindi,Sad,Melancholic,80s
S015707,Song_15707,Brent Faiyaz,Afro,Afrobeats,113,50,52,59,66,40,28,-9,43,5,148349,1973,Hindi,Neutral,Peaceful,70s
S015708,Song_15708,Yiruma,Hip-Hop,Cloud Rap,109,76,81,85,39,16,42,-37,11,81,368765,2020,Spanish,Euphoric,Ecstatic,2020s
S015709,Song_15709,Burna Boy,Latin,Latin Trap,98,70,46,92,60,9,69,-56,85,38,302665,2001,German,Happy,Joyful,2000s
S015710,Song_15710,Lady Gaga,Country,Americana,154,40,44,0,16,38,60,-31,9,44,336402,2006,Spanish,Sad,Melancholic,2000s
S015711,Song_15711,Kygo,Country,Bluegrass,89,48,81,2,69,8,86,-38,68,2,112245,1977,French,Neutral,Peaceful,70s
S015712,Song_15712,The Beatles,Pop,K-Pop,103,72,60,75,67,34,50,-30,45,71,106514,2012,Spanish,Happy,Joyful,2010s
S015713,Song_15713,Tyler The Creator,Afro,Dancehall,147,86,62,38,50,18,31,-20,77,90,369008,1967,Italian,Energetic,Powerful,60s
S015714,Song_15714,Olivia Rodrigo,Latin,Salsa,137,40,71,28,29,40,71,-31,58,41,299627,1973,Korean,Sad,Melancholic,70s
S015715,Song_15715,H.E.R.,Hip-Hop,Drill,97,83,78,68,10,36,34,-51,32,39,173478,2011,Hindi,Happy,Joyful,2010s
S015716,Song_15716,Bruno Mars,Pop,Indie Pop,86,69,50,67,51,24,82,-46,16,19,419547,1956,German,Happy,Joyful,50s-Early
S015717,Song_15717,Miles Davis,Pop,Synthpop,148,78,76,87,12,33,72,-44,2,8,374825,1996,Arabic,Euphoric,Ecstatic,90s
S015718,Song_15718,Louis Armstrong,Country,Bluegrass,88,89,46,67,22,27,56,-32,32,20,387265,2018,Hindi,Happy,Joyful,2010s
S015719,Song_15719,Radiohead,Pop,K-Pop,153,85,79,60,48,46,87,-37,49,46,250359,1996,Japanese,Energetic,Powerful,90s
S015720,Song_15720,Mumford & Sons,Country,Country Pop,94,89,56,0,22,34,27,-43,0,19,100150,1954,Korean,Angry,Aggressive,50s-Early
S015721,Song_15721,Lucky Daye,Hip-Hop,Cloud Rap,100,81,61,5,66,30,76,-53,47,72,408726,1975,Hindi,Angry,Aggressive,70s
S015722,Song_15722,Nina Simone,Pop,Dance-pop,115,83,57,0,43,28,24,-28,55,48,197343,1982,Italian,Angry,Aggressive,80s
S015723,Song_15723,Anuel AA,Electronic,Trance,134,92,65,57,7,59,38,-31,39,87,170813,1991,Portuguese,Energetic,Powerful,90s
S015724,Song_15724,Slayer,Country,Outlaw Country,91,77,80,64,34,48,35,-49,74,73,325612,2017,French,Neutral,Peaceful,2010s
S015725,Song_15725,Ozuna,R&B,Neo Soul,106,86,42,17,54,40,57,-39,62,68,152955,2018,Spanish,Angry,Aggressive,2010s
S015726,Song_15726,Ariana Grande,Jazz,Avant-Garde Jazz,130,65,61,75,18,26,81,-6,76,19,417615,1954,Italian,Neutral,Peaceful,50s-Early
S015727,Song_15727,Future,Hip-Hop,Drill,77,59,54,50,37,9,97,-60,58,42,260738,2021,French,Neutral,Peaceful,2020s
S015728,Song_15728,Ariana Grande,Hip-Hop,Boom Bap,95,77,74,49,51,31,95,-7,19,38,310372,1995,Japanese,Neutral,Peaceful,90s
S015729,Song_15729,The Lumineers,Hip-Hop,Boom Bap,93,52,42,90,57,38,75,-43,2,57,98996,2016,Hindi,Neutral,Peaceful,2010s
S015730,Song_15730,Anuel AA,Afro,Highlife,127,77,75,89,26,47,80,-43,84,24,382205,1982,Arabic,Euphoric,Ecstatic,80s
S015731,Song_15731,David Guetta,Country,Bluegrass,105,47,73,53,52,44,67,-41,100,43,206138,2008,Japanese,Neutral,Peaceful,2000s
S015732,Song_15732,John Coltrane,Pop,Synthpop,100,87,64,59,38,28,30,-54,5,48,116225,2004,English,Energetic,Powerful,2000s
S015733,Song_15733,Pantera,Pop,Indie Pop,84,85,68,68,50,14,70,-15,99,76,271898,2017,French,Happy,Joyful,2010s
S015734,Song_15734,Burna Boy,R&B,Alternative R&B,90,89,78,32,50,44,99,-9,13,14,386035,1971,Korean,Energetic,Powerful,70s
S015735,Song_15735,Olivia Rodrigo,Latin,Salsa,125,86,41,27,18,48,65,-18,72,39,234801,2014,Japanese,Energetic,Powerful,2010s
S015736,Song_15736,Rauw Alejandro,Metal,Death Metal,162,89,36,59,2,20,35,-43,72,76,120635,2013,Spanish,Energetic,Powerful,2010s
S015737,Song_15737,Olivia Rodrigo,Pop,Electropop,104,71,44,23,43,16,52,-19,65,35,273173,1990,English,Angry,Aggressive,90s
S015738,Song_15738,Flume,Rock,Indie Rock,108,65,72,36,11,18,34,-44,91,57,335717,1968,Italian,Neutral,Peaceful,60s
S015739,Song_15739,Max Richter,Pop,J-Pop,93,43,82,75,16,17,93,-12,79,78,139574,1979,English,Romantic,Passionate,70s
S015740,Song_15740,Louis Armstrong,Latin,Reggaeton,107,60,52,65,64,38,38,-19,61,26,343446,1989,French,Neutral,Peaceful,80s
S015741,Song_15741,Kygo,Electronic,Drum & Bass,110,73,75,48,11,56,37,-60,56,64,124763,1993,Korean,Neutral,Peaceful,90s
S015742,Song_15742,Shawn Mendes,Country,Outlaw Country,85,45,62,42,68,11,81,-25,58,47,298877,2002,English,Neutral,Peaceful,2000s
S015743,Song_15743,Green Day,Metal,Death Metal,168,91,20,62,9,26,97,-51,44,99,379522,1982,Korean,Energetic,Powerful,80s
S015744,Song_15744,Herbie Hancock,R&B,Neo Soul,115,41,54,40,21,12,32,-34,27,2,177211,1976,English,Neutral,Peaceful,70s
S015745,Song_15745,Justin Bieber,Metal,Metalcore,134,99,57,95,17,15,26,-44,72,29,392833,1983,Arabic,Euphoric,Ecstatic,80s
S015746,Song_15746,Bad Bunny,Afro,Dancehall,141,82,68,45,13,28,48,-43,44,100,347850,1988,Arabic,Energetic,Powerful,80s
S015747,Song_15747,Green Day,Latin,Salsa,91,78,42,25,24,14,98,-25,11,27,383363,1952,Portuguese,Neutral,Peaceful,50s-Early
S015748,Song_15748,Hans Zimmer,Metal,Heavy Metal,145,96,35,90,24,24,38,-57,38,48,294774,2008,French,Euphoric,Ecstatic,2000s
S015749,Song_15749,Ghost,Latin,Latin Trap,107,40,41,31,56,48,77,-15,88,78,365045,2005,Spanish,Sad,Melancholic,2000s
S015750,Song_15750,Led Zeppelin,Metal,Death Metal,168,81,33,41,12,39,58,-52,46,30,162950,1965,Korean,Energetic,Powerful,60s
S015751,Song_15751,ODESZA,Jazz,Cool Jazz,132,73,62,9,62,22,28,-8,48,20,192090,1956,Portuguese,Angry,Aggressive,50s-Early
S015752,Song_15752,Eminem,Jazz,Avant-Garde Jazz,78,57,56,98,38,32,47,-20,3,75,332781,1953,Italian,Neutral,Peaceful,50s-Early
S015753,Song_15753,The Weeknd,Classical,Film Score,50,10,31,86,73,73,98,-58,30,87,239681,2004,German,Relaxed,Calm,2000s
S015754,Song_15754,Brent Faiyaz,Rock,Indie Rock,137,66,64,5,48,20,29,-35,5,20,224015,1971,Japanese,Neutral,Peaceful,70s
S015755,Song_15755,Rauw Alejandro,Classical,Contemporary,86,18,23,76,75,87,71,-38,92,11,270247,2018,German,Relaxed,Calm,2010s
S015756,Song_15756,Beethoven,Latin,Latin Trap,83,85,72,91,44,23,76,-60,48,57,159861,2011,Italian,Euphoric,Ecstatic,2010s
S015757,Song_15757,Karol G,Jazz,Bebop,149,60,59,20,16,5,26,-45,53,62,278362,2001,French,Neutral,Peaceful,2000s
S015758,Song_15758,Lucky Daye,Latin,Bossa Nova,88,77,41,93,29,8,61,-33,20,11,259312,2004,English,Euphoric,Ecstatic,2000s
S015759,Song_15759,Cardi B,Electronic,Techno,112,72,78,93,37,30,20,-57,3,74,326282,1953,Spanish,Happy,Joyful,50s-Early
S015760,Song_15760,Disclosure,Hip-Hop,Conscious Hip-Hop,90,56,71,33,30,45,20,-41,22,71,119453,1988,Arabic,Neutral,Peaceful,80s
S015761,Song_15761,ITZY,Latin,Bachata,121,48,49,72,59,44,65,-25,84,40,169802,1965,German,Romantic,Passionate,60s
S015762,Song_15762,Aphex Twin,Metal,Metalcore,154,98,50,16,16,30,79,-50,76,66,342945,2002,Hindi,Angry,Aggressive,2000s
S015763,Song_15763,Lucky Daye,Jazz,Fusion,134,85,76,62,38,32,45,-26,55,89,239474,1984,Portuguese,Energetic,Powerful,80s
S015764,Song_15764,Ghost,Country,Outlaw Country,79,68,64,37,41,23,44,-30,24,73,401636,2021,Spanish,Neutral,Peaceful,2020s
S015765,Song_15765,Miles Davis,Country,Folk,114,45,46,50,39,49,43,-53,7,59,383164,2012,Spanish,Neutral,Peaceful,2010s
S015766,Song_15766,Green Day,Electronic,Techno,118,73,61,84,26,70,54,-22,95,56,262096,1980,Japanese,Happy,Joyful,80s
S015767,Song_15767,Avenged Sevenfold,Hip-Hop,Mumble Rap,121,65,65,16,32,45,86,-13,68,92,327754,1978,Portuguese,Neutral,Peaceful,70s
S015768,Song_15768,Ed Sheeran,Electronic,Ambient,120,72,68,94,20,39,98,-42,19,53,323702,1968,Japanese,Happy,Joyful,60s
S015769,Song_15769,BTS,Country,Americana,110,76,76,28,39,22,92,-25,98,53,268336,2017,German,Neutral,Peaceful,2010s
S015770,Song_15770,Beyoncé,Rock,Hard Rock,124,64,78,39,18,6,44,-23,77,82,99776,2012,Korean,Neutral,Peaceful,2010s
S015771,Song_15771,Future,Country,Americana,131,41,49,26,52,7,49,-26,17,57,230348,2012,Arabic,Sad,Melancholic,2010s
S015772,Song_15772,Maluma,Afro,Dancehall,157,56,43,57,45,25,30,-45,17,16,161035,1963,Japanese,Neutral,Peaceful,60s
S015773,Song_15773,Khalid,Electronic,Techno,139,83,93,98,6,89,35,-25,27,11,191449,2022,Spanish,Euphoric,Ecstatic,2020s
S015774,Song_15774,Herbie Hancock,Electronic,Synthwave,138,81,85,94,28,57,25,-26,12,40,295283,1979,Korean,Euphoric,Ecstatic,70s
S015775,Song_15775,ITZY,Hip-Hop,Cloud Rap,152,61,67,39,24,10,83,-19,13,58,402373,1979,English,Neutral,Peaceful,70s
S015776,Song_15776,Disclosure,Latin,Bachata,75,47,62,44,46,17,43,-39,0,3,299004,1966,Italian,Neutral,Peaceful,60s
S015777,Song_15777,Adele,Classical,Contemporary,113,58,21,98,93,77,39,-48,71,98,361611,2006,Arabic,Neutral,Peaceful,2000s
S015778,Song_15778,Ariana Grande,Metal,Progressive Metal,176,99,21,65,5,39,91,-53,99,45,137846,2011,English,Energetic,Powerful,2010s
S015779,Song_15779,Taylor Swift,Jazz,Avant-Garde Jazz,159,64,73,63,40,21,49,-43,28,45,377666,1986,Portuguese,Neutral,Peaceful,80s
S015780,Song_15780,Louis Armstrong,Pop,Dance-pop,93,55,43,99,63,42,20,-27,30,34,270362,1967,Japanese,Neutral,Peaceful,60s
S015781,Song_15781,The Rolling Stones,Afro,Highlife,144,83,64,34,52,15,33,-30,93,84,275392,2016,French,Energetic,Powerful,2010s
S015782,Song_15782,Billie Holiday,Classical,Romantic,49,41,38,90,94,70,48,-58,23,26,290046,1977,Spanish,Romantic,Passionate,70s
S015783,Song_15783,System Of A Down,Electronic,House,121,75,60,70,24,30,47,-59,48,68,249859,2011,German,Happy,Joyful,2010s
S015784,Song_15784,Anuel AA,Rock,Punk Rock,81,47,82,39,58,32,44,-15,22,58,98344,1950,English,Neutral,Peaceful,50s-Early
S015785,Song_15785,Skrillex,Pop,Synthpop,107,72,84,52,23,5,74,-22,23,11,190118,2017,Arabic,Neutral,Peaceful,2010s
S015786,Song_15786,TWICE,Afro,Afrobeats,108,77,66,90,41,47,78,-60,52,11,133878,2011,English,Euphoric,Ecstatic,2010s
S015787,Song_15787,Pantera,Rock,Progressive Rock,145,55,67,43,60,46,28,-20,36,85,339974,2020,Hindi,Neutral,Peaceful,2020s
S015788,Song_15788,The Weeknd,R&B,Neo Soul,111,45,66,33,36,33,80,-6,92,85,369238,2006,Arabic,Neutral,Peaceful,2000s
S015789,Song_15789,Arctic Monkeys,Metal,Death Metal,192,97,31,66,18,39,51,-53,65,9,237042,1960,French,Happy,Joyful,60s
S015790,Song_15790,Shawn Mendes,Classical,Minimalist,119,59,35,31,99,86,51,-53,2,100,258397,1952,Spanish,Neutral,Peaceful,50s-Early
S015791,Song_15791,Disclosure,Electronic,Ambient,114,78,64,50,19,68,88,-29,10,79,380106,1981,English,Neutral,Peaceful,80s
S015792,Song_15792,Rihanna,Country,Americana,102,42,59,8,11,20,68,-30,67,20,248282,1992,German,Sad,Melancholic,90s
S015793,Song_15793,Alicia Keys,R&B,Funk,140,77,70,84,18,26,48,-22,7,59,344817,2005,Italian,Euphoric,Ecstatic,2000s
S015794,Song_15794,Taylor Swift,Metal,Black Metal,185,81,58,39,24,49,22,-43,35,68,267045,2015,English,Energetic,Powerful,2010s
S015795,Song_15795,Taylor Swift,Pop,J-Pop,129,85,46,39,39,25,53,-5,56,68,370147,1996,Spanish,Energetic,Powerful,90s
S015796,Song_15796,Miles Davis,Afro,Afrohouse,103,71,44,35,14,9,99,-6,46,62,149102,2001,Hindi,Neutral,Peaceful,2000s
S015797,Song_15797,Nina Simone,Hip-Hop,Boom Bap,143,63,68,76,39,42,71,-53,37,38,411122,1969,Portuguese,Neutral,Peaceful,60s
S015798,Song_15798,Bach,Metal,Death Metal,170,80,37,28,19,42,50,-7,88,0,127509,1966,Hindi,Neutral,Peaceful,60s
S015799,Song_15799,Slipknot,Jazz,Cool Jazz,83,40,54,55,68,21,69,-60,26,50,362453,1969,German,Neutral,Peaceful,60s
S015800,Song_15800,Cardi B,Rock,Indie Rock,156,44,53,17,40,22,89,-26,37,2,399286,2001,French,Sad,Melancholic,2000s
S015801,Song_15801,Davido,Country,Country Pop,113,75,80,55,30,44,77,-57,56,59,239056,1964,Italian,Neutral,Peaceful,60s
S015802,Song_15802,John Williams,R&B,Funk,94,49,59,83,46,25,59,-30,50,12,327321,1977,Portuguese,Romantic,Passionate,70s
S015803,Song_15803,The Chemical Brothers,Latin,Reggaeton,153,67,68,64,69,40,55,-36,58,50,131339,2021,German,Neutral,Peaceful,2020s
S015804,Song_15804,Shakira,Electronic,Trance,112,78,84,67,21,57,46,-41,62,15,203936,1983,Italian,Happy,Joyful,80s
S015805,Song_15805,Katy Perry,Classical,Film Score,57,12,15,36,81,84,36,-17,97,83,396896,1952,French,Relaxed,Calm,50s-Early
S015806,Song_15806,Muse,Jazz,Smooth Jazz,75,67,77,43,66,10,76,-48,3,87,103065,2015,Korean,Neutral,Peaceful,2010s
S015807,Song_15807,Ed Sheeran,Jazz,Bebop,154,49,48,61,64,30,26,-45,61,1,103275,1975,Spanish,Romantic,Passionate,70s
S015808,Song_15808,Lil Baby,Metal,Heavy Metal,197,87,30,50,0,17,89,-8,18,91,114994,1956,French,Energetic,Powerful,50s-Early
S015809,Song_15809,Flume,Latin,Latin Trap,147,40,45,27,51,16,57,-33,25,98,193569,2006,French,Sad,Melancholic,2000s
S015810,Song_15810,Chopin,Metal,Progressive Metal,176,97,29,71,14,20,79,-18,70,76,167867,1997,Hindi,Happy,Joyful,90s
S015811,Song_15811,System Of A Down,Pop,Electropop,149,74,44,51,38,27,56,-40,97,33,201632,1998,Hindi,Neutral,Peaceful,90s
S015812,Song_15812,ODESZA,Latin,Bachata,87,44,70,87,62,21,100,-13,79,89,325412,1973,Arabic,Romantic,Passionate,70s
S015813,Song_15813,David Guetta,Jazz,Fusion,112,43,45,48,43,27,37,-23,100,80,369583,2012,English,Neutral,Peaceful,2010s
S015814,Song_15814,System Of A Down,Afro,Highlife,96,50,84,61,69,39,30,-41,73,27,105675,1996,Hindi,Neutral,Peaceful,90s
S015815,Song_15815,Anuel AA,Hip-Hop,Boom Bap,113,71,46,23,67,7,26,-56,50,73,263945,1970,Hindi,Angry,Aggressive,70s
S015816,Song_15816,Snoop Dogg,Pop,Dance-pop,91,53,69,3,15,31,82,-35,0,71,173930,2017,English,Neutral,Peaceful,2010s
S015817,Song_15817,Lil Baby,Jazz,Bebop,109,88,48,38,67,23,87,-21,90,7,373108,1981,Arabic,Energetic,Powerful,80s
S015818,Song_15818,Ennio Morricone,Classical,Film Score,85,19,23,61,90,77,49,-32,85,43,207934,1972,German,Relaxed,Calm,70s
S015819,Song_15819,Deadmau5,Afro,Dancehall,136,48,50,94,30,15,60,-45,75,9,115797,1984,Italian,Romantic,Passionate,80s
S015820,Song_15820,BLACKPINK,Jazz,Smooth Jazz,116,50,41,34,28,30,77,-16,1,17,142893,1970,Arabic,Neutral,Peaceful,70s
S015821,Song_15821,DaBaby,Rock,Alternative Rock,87,66,41,90,63,33,77,-14,30,47,412812,1950,German,Happy,Joyful,50s-Early
S015822,Song_15822,The Weeknd,Afro,Reggae,77,42,48,98,21,42,59,-37,49,33,322706,1983,Italian,Romantic,Passionate,80s
S015823,Song_15823,Ozuna,Classical,Minimalist,66,14,30,76,79,75,61,-10,70,55,155049,1952,Korean,Relaxed,Calm,50s-Early
S015824,Song_15824,Guns N Roses,Hip-Hop,Trap,149,44,51,30,43,29,35,-20,19,94,138868,1993,Korean,Sad,Melancholic,90s
S015825,Song_15825,Arctic Monkeys,Latin,Latin Trap,156,55,44,31,59,27,62,-10,22,44,154569,2018,English,Neutral,Peaceful,2010s
S015826,Song_15826,ODESZA,Hip-Hop,Conscious Hip-Hop,78,78,42,12,60,27,69,-31,85,72,224260,2023,Portuguese,Angry,Aggressive,2020s
S015827,Song_15827,Martin Garrix,Afro,Highlife,130,79,56,96,50,12,78,-45,28,19,310342,1967,Korean,Euphoric,Ecstatic,60s
S015828,Song_15828,Chopin,Hip-Hop,Mumble Rap,80,80,67,11,67,20,38,-53,100,59,149455,1966,Italian,Angry,Aggressive,60s
S015829,Song_15829,Khalid,Electronic,Trance,125,73,80,90,22,89,38,-31,63,27,239347,1958,Korean,Happy,Joyful,50s-Early
S015830,Song_15830,Charlie Parker,Latin,Bossa Nova,121,45,51,58,55,34,63,-8,8,39,209038,1995,Korean,Neutral,Peaceful,90s
S015831,Song_15831,Lil Baby,Pop,K-Pop,101,49,83,55,22,16,66,-49,27,58,105825,1973,French,Neutral,Peaceful,70s
S015832,Song_15832,Shatta Wale,Metal,Death Metal,153,94,28,27,28,22,40,-26,48,22,239020,2023,Arabic,Energetic,Powerful,2020s
S015833,Song_15833,Billie Eilish,Electronic,House,129,80,80,54,17,60,75,-43,45,91,413077,1975,Arabic,Neutral,Peaceful,70s
S015834,Song_15834,Lil Baby,Pop,Synthpop,110,43,71,12,11,26,31,-7,66,71,403015,2012,English,Sad,Melancholic,2010s
S015835,Song_15835,Doja Cat,Afro,Afrohouse,99,47,48,25,41,49,52,-48,95,42,338120,1961,Korean,Neutral,Peaceful,60s
S015836,Song_15836,Harry Styles,Metal,Death Metal,156,80,38,25,19,13,81,-28,6,51,386649,1954,German,Neutral,Peaceful,50s-Early
S015837,Song_15837,System Of A Down,Country,Bluegrass,126,75,56,85,37,6,78,-28,17,16,297327,1988,Hindi,Happy,Joyful,80s
S015838,Song_15838,Nirvana,Latin,Salsa,111,77,68,86,60,8,34,-44,23,39,410223,2016,Spanish,Euphoric,Ecstatic,2010s
S015839,Song_15839,The Beatles,Rock,Hard Rock,107,82,56,24,67,41,33,-16,27,41,353205,1979,French,Angry,Aggressive,70s
S015840,Song_15840,Flume,Latin,Reggaeton,98,70,41,68,25,35,74,-16,71,58,375605,1960,German,Happy,Joyful,60s
S015841,Song_15841,Karol G,Metal,Progressive Metal,191,93,44,82,0,35,70,-24,48,63,224805,1965,Spanish,Euphoric,Ecstatic,60s
S015842,Song_15842,Travis Scott,Hip-Hop,Conscious Hip-Hop,86,53,64,70,19,15,65,-20,36,70,363639,1996,French,Neutral,Peaceful,90s
S015843,Song_15843,Summer Walker,Pop,J-Pop,86,44,71,29,59,23,45,-10,95,23,351809,1979,Italian,Sad,Melancholic,70s
S015844,Song_15844,Bad Bunny,Classical,Romantic,113,46,35,12,94,66,30,-53,70,97,122276,1993,German,Neutral,Peaceful,90s
S015845,Song_15845,Marshmello,Afro,Dancehall,127,43,40,19,62,48,97,-54,9,75,180831,1982,Portuguese,Sad,Melancholic,80s
S015846,Song_15846,Lady Gaga,R&B,Contemporary R&B,75,52,60,95,39,18,35,-41,48,61,333320,1953,Spanish,Neutral,Peaceful,50s-Early
S015847,Song_15847,Nirvana,Hip-Hop,Trap,155,87,47,27,31,18,26,-30,5,75,116837,1967,Korean,Energetic,Powerful,60s
S015848,Song_15848,The Lumineers,Rock,Classic Rock,102,84,73,56,67,34,58,-51,39,38,350050,1965,Arabic,Energetic,Powerful,60s
S015849,Song_15849,Marshmello,Afro,Reggae,109,88,80,4,49,20,31,-47,47,64,400251,2003,English,Angry,Aggressive,2000s
S015850,Song_15850,Pantera,Jazz,Smooth Jazz,122,77,54,55,40,47,53,-38,74,100,219289,2003,German,Neutral,Peaceful,2000s
S015851,Song_15851,Rihanna,Afro,Afrobeats,154,82,61,45,17,35,29,-31,13,60,387411,1959,English,Energetic,Powerful,50s-Early
S015852,Song_15852,Linkin Park,Afro,Afrohouse,79,77,69,44,20,8,68,-34,43,87,205635,1986,Portuguese,Neutral,Peaceful,80s
S015853,Song_15853,Ludovico Einaudi,Latin,Bachata,153,43,53,43,67,17,82,-23,33,4,310933,1998,Portuguese,Neutral,Peaceful,90s
S015854,Song_15854,Red Hot Chili Peppers,Country,Country Pop,140,76,51,14,31,8,65,-41,95,30,194802,1998,Hindi,Angry,Aggressive,90s
S015855,Song_15855,Ludovico Einaudi,Hip-Hop,Conscious Hip-Hop,98,88,67,39,29,33,89,-35,40,79,323244,1972,German,Energetic,Powerful,70s
S015856,Song_15856,Nina Simone,Afro,Afrohouse,149,71,74,76,10,47,90,-12,70,77,183785,1966,Arabic,Happy,Joyful,60s
S015857,Song_15857,Drake,Jazz,Smooth Jazz,149,49,46,1,29,19,67,-6,49,67,347328,1952,Portuguese,Neutral,Peaceful,50s-Early
S015858,Song_15858,The Chemical Brothers,Country,Country Pop,75,46,79,2,36,38,79,-42,47,57,326408,2000,English,Neutral,Peaceful,2000s
S015859,Song_15859,Nas,Electronic,Trance,123,86,79,67,29,37,48,-14,57,2,236590,2023,French,Happy,Joyful,2020s
S015860,Song_15860,Alicia Keys,Metal,Progressive Metal,131,91,22,77,15,13,33,-21,18,16,164654,1961,Italian,Euphoric,Ecstatic,60s
S015861,Song_15861,Guns N Roses,Jazz,Bebop,133,73,79,41,23,22,29,-29,22,37,361753,1967,Spanish,Neutral,Peaceful,60s
S015862,Song_15862,Davido,Electronic,Drum & Bass,113,72,88,23,10,41,56,-9,95,18,279224,2018,English,Angry,Aggressive,2010s
S015863,Song_15863,System Of A Down,Country,Outlaw Country,78,69,66,46,43,10,34,-40,97,29,331796,1963,Spanish,Neutral,Peaceful,60s
S015864,Song_15864,Black Sabbath,Pop,Indie Pop,98,75,54,91,58,28,43,-38,6,73,416700,1982,Portuguese,Happy,Joyful,80s
S015865,Song_15865,Jhené Aiko,Jazz,Smooth Jazz,147,86,78,92,69,25,68,-32,69,3,217314,1998,Spanish,Euphoric,Ecstatic,90s
S015866,Song_15866,Black Sabbath,Metal,Heavy Metal,162,90,38,42,21,11,26,-19,11,14,291388,2023,Italian,Energetic,Powerful,2020s
S015867,Song_15867,Coldplay,R&B,Funk,117,55,64,59,18,5,32,-40,89,15,219456,1964,Japanese,Neutral,Peaceful,60s
S015868,Song_15868,Deadmau5,Classical,Film Score,42,23,39,90,89,93,55,-29,30,69,137392,2013,Hindi,Relaxed,Calm,2010s
S015869,Song_15869,Louis Armstrong,Hip-Hop,Conscious Hip-Hop,103,60,79,51,56,29,34,-37,7,77,164771,1982,Arabic,Neutral,Peaceful,80s
S015870,Song_15870,Martin Garrix,Metal,Death Metal,155,82,57,6,17,46,43,-49,56,79,282976,1990,Arabic,Angry,Aggressive,90s
S015871,Song_15871,Ariana Grande,Hip-Hop,Mumble Rap,109,62,61,19,24,29,24,-32,3,95,411432,1986,Hindi,Neutral,Peaceful,80s
S015872,Song_15872,Miles Davis,R&B,Neo Soul,99,47,73,18,31,43,66,-36,67,46,369647,1985,Arabic,Neutral,Peaceful,80s
S015873,Song_15873,Jhené Aiko,Metal,Progressive Metal,154,95,44,49,28,10,98,-54,55,82,183461,2007,Spanish,Energetic,Powerful,2000s
S015874,Song_15874,Ghost,Classical,Romantic,55,16,31,33,78,62,47,-47,88,66,121631,1960,Korean,Sad,Melancholic,60s
S015875,Song_15875,Disclosure,Classical,Contemporary,46,28,6,34,81,68,28,-26,47,12,132882,1996,Japanese,Sad,Melancholic,90s
